Dataset,Question-Type,Answer-type,Question,gold_10_1,gold_10_1_data_source_path,gold_10_2,gold_10_2_data_source_path,gold_10_3,gold_10_3_data_source_path,gold_50_1,gold_50_1_data_source_path,gold_50_2,gold_50_2_data_source_path,gold_50_3,gold_50_3_data_source_path,gold_100_1,gold_100_1_data_source_path,gold_100_2,gold_100_2_data_source_path,gold_100_3,gold_100_3_data_source_path,gold_250_1,gold_250_1_data_source_path,gold_250_2,gold_250_2_data_source_path,gold_250_3,gold_250_3_data_source_path,gold_500_1,gold_500_1_data_source_path,gold_500_2,gold_500_2_data_source_path,gold_500_3,gold_500_3_data_source_path,gold_750_1,gold_750_1_data_source_path,gold_750_2,gold_750_2_data_source_path,gold_750_3,gold_750_3_data_source_path,gold_1000_1,gold_1000_1_data_source_path,gold_1000_2,gold_1000_2_data_source_path,gold_1000_3,gold_1000_3_data_source_path
te-stance_detection,Calculation,percentage,"Return the percentage of instances expressing the least frequent stance (favor, against and none) towards the target ‘abortion’ over all the dataset entries.",10.00%,./data_source/te-stance_detection/10/te-stance_detection_1.txt,10.00%,./data_source/te-stance_detection/10/te-stance_detection_2.txt,10.00%,./data_source/te-stance_detection/10/te-stance_detection_3.txt,8.00%,./data_source/te-stance_detection/50/te-stance_detection_1.txt,8.00%,./data_source/te-stance_detection/50/te-stance_detection_2.txt,8.00%,./data_source/te-stance_detection/50/te-stance_detection_3.txt,7.00%,./data_source/te-stance_detection/100/te-stance_detection_1.txt,7.00%,./data_source/te-stance_detection/100/te-stance_detection_2.txt,7.00%,./data_source/te-stance_detection/100/te-stance_detection_3.txt,7.20%,./data_source/te-stance_detection/250/te-stance_detection_1.txt,7.20%,./data_source/te-stance_detection/250/te-stance_detection_2.txt,7.20%,./data_source/te-stance_detection100te-stance_detection_3.txt,7.20%,./data_source/te-stance_detection/500/te-stance_detection_1.txt,7.20%,./data_source/te-stance_detection/500/te-stance_detection_2.txt,7.20%,./data_source/te-stance_detection/500/te-stance_detection_3.txt,7.07%,./data_source/te-stance_detection/750/te-stance_detection_1.txt,7.07%,./data_source/te-stance_detection/750/te-stance_detection_2.txt,7.07%,./data_source/te-stance_detection/750/te-stance_detection_3.txt,7.10%,./data_source/te-stance_detection/1000/te-stance_detection_1.txt,7.10%,./data_source/te-stance_detection/1000/te-stance_detection_2.txt,7.10%,./data_source/te-stance_detection/1000/te-stance_detection_3.txt
te-stance_detection,Calculation,percentage,What is the percentage of entries that have the 'favor' stance towards the target ‘climate’ over all entries in the dataset?,10.00%,./data_source/te-stance_detection/10/te-stance_detection_1.txt,10.00%,./data_source/te-stance_detection/10/te-stance_detection_2.txt,10.00%,./data_source/te-stance_detection/10/te-stance_detection_3.txt,12.00%,./data_source/te-stance_detection/50/te-stance_detection_1.txt,12.00%,./data_source/te-stance_detection/50/te-stance_detection_2.txt,12.00%,./data_source/te-stance_detection/50/te-stance_detection_3.txt,12.00%,./data_source/te-stance_detection/100/te-stance_detection_1.txt,12.00%,./data_source/te-stance_detection/100/te-stance_detection_2.txt,12.00%,./data_source/te-stance_detection/100/te-stance_detection_3.txt,12.40%,./data_source/te-stance_detection/250/te-stance_detection_1.txt,12.40%,./data_source/te-stance_detection/250/te-stance_detection_2.txt,12.40%,./data_source/te-stance_detection100te-stance_detection_3.txt,12.40%,./data_source/te-stance_detection/500/te-stance_detection_1.txt,12.40%,./data_source/te-stance_detection/500/te-stance_detection_2.txt,12.40%,./data_source/te-stance_detection/500/te-stance_detection_3.txt,12.40%,./data_source/te-stance_detection/750/te-stance_detection_1.txt,12.40%,./data_source/te-stance_detection/750/te-stance_detection_2.txt,12.40%,./data_source/te-stance_detection/750/te-stance_detection_3.txt,12.40%,./data_source/te-stance_detection/1000/te-stance_detection_1.txt,12.40%,./data_source/te-stance_detection/1000/te-stance_detection_2.txt,12.40%,./data_source/te-stance_detection/1000/te-stance_detection_3.txt
te-stance_detection,Calculation,percentage,What is the proportion of instances that express the 'against' or 'none' stance towards the target ‘abortion’ over all entries in the dataset?,20.00%,./data_source/te-stance_detection/10/te-stance_detection_1.txt,20.00%,./data_source/te-stance_detection/10/te-stance_detection_2.txt,20.00%,./data_source/te-stance_detection/10/te-stance_detection_3.txt,30.00%,./data_source/te-stance_detection/50/te-stance_detection_1.txt,30.00%,./data_source/te-stance_detection/50/te-stance_detection_2.txt,30.00%,./data_source/te-stance_detection/50/te-stance_detection_3.txt,30.00%,./data_source/te-stance_detection/100/te-stance_detection_1.txt,30.00%,./data_source/te-stance_detection/100/te-stance_detection_2.txt,30.00%,./data_source/te-stance_detection/100/te-stance_detection_3.txt,30.80%,./data_source/te-stance_detection/250/te-stance_detection_1.txt,30.80%,./data_source/te-stance_detection/250/te-stance_detection_2.txt,30.80%,./data_source/te-stance_detection100te-stance_detection_3.txt,31.00%,./data_source/te-stance_detection/500/te-stance_detection_1.txt,31.00%,./data_source/te-stance_detection/500/te-stance_detection_2.txt,31.00%,./data_source/te-stance_detection/500/te-stance_detection_3.txt,27.73%,./data_source/te-stance_detection/750/te-stance_detection_1.txt,27.73%,./data_source/te-stance_detection/750/te-stance_detection_2.txt,27.73%,./data_source/te-stance_detection/750/te-stance_detection_3.txt,31.00%,./data_source/te-stance_detection/1000/te-stance_detection_1.txt,31.00%,./data_source/te-stance_detection/1000/te-stance_detection_2.txt,31.00%,./data_source/te-stance_detection/1000/te-stance_detection_3.txt
te-stance_detection,Comparison,yes/no,"Overall, do entries with a 'favor' stance exceed those with the 'against' stance towards the target ‘feminist’ in the dataset?",no,./data_source/te-stance_detection/10/te-stance_detection_1.txt,no,./data_source/te-stance_detection/10/te-stance_detection_2.txt,no,./data_source/te-stance_detection/10/te-stance_detection_3.txt,no,./data_source/te-stance_detection/50/te-stance_detection_1.txt,no,./data_source/te-stance_detection/50/te-stance_detection_2.txt,no,./data_source/te-stance_detection/50/te-stance_detection_3.txt,no,./data_source/te-stance_detection/100/te-stance_detection_1.txt,no,./data_source/te-stance_detection/100/te-stance_detection_2.txt,no,./data_source/te-stance_detection/100/te-stance_detection_3.txt,no,./data_source/te-stance_detection/250/te-stance_detection_1.txt,no,./data_source/te-stance_detection/250/te-stance_detection_2.txt,no,./data_source/te-stance_detection100te-stance_detection_3.txt,no,./data_source/te-stance_detection/500/te-stance_detection_1.txt,no,./data_source/te-stance_detection/500/te-stance_detection_2.txt,no,./data_source/te-stance_detection/500/te-stance_detection_3.txt,no,./data_source/te-stance_detection/750/te-stance_detection_1.txt,no,./data_source/te-stance_detection/750/te-stance_detection_2.txt,no,./data_source/te-stance_detection/750/te-stance_detection_3.txt,no,./data_source/te-stance_detection/1000/te-stance_detection_1.txt,no,./data_source/te-stance_detection/1000/te-stance_detection_2.txt,no,./data_source/te-stance_detection/1000/te-stance_detection_3.txt
te-stance_detection,Existence,yes/no,Please tell me if the given dataset contains entries expressing any stance towards the target 'climate'.,yes,./data_source/te-stance_detection/10/te-stance_detection_1.txt,yes,./data_source/te-stance_detection/10/te-stance_detection_2.txt,yes,./data_source/te-stance_detection/10/te-stance_detection_3.txt,yes,./data_source/te-stance_detection/50/te-stance_detection_1.txt,yes,./data_source/te-stance_detection/50/te-stance_detection_2.txt,yes,./data_source/te-stance_detection/50/te-stance_detection_3.txt,yes,./data_source/te-stance_detection/100/te-stance_detection_1.txt,yes,./data_source/te-stance_detection/100/te-stance_detection_2.txt,yes,./data_source/te-stance_detection/100/te-stance_detection_3.txt,yes,./data_source/te-stance_detection/250/te-stance_detection_1.txt,yes,./data_source/te-stance_detection/250/te-stance_detection_2.txt,yes,./data_source/te-stance_detection100te-stance_detection_3.txt,yes,./data_source/te-stance_detection/500/te-stance_detection_1.txt,yes,./data_source/te-stance_detection/500/te-stance_detection_2.txt,yes,./data_source/te-stance_detection/500/te-stance_detection_3.txt,yes,./data_source/te-stance_detection/750/te-stance_detection_1.txt,yes,./data_source/te-stance_detection/750/te-stance_detection_2.txt,yes,./data_source/te-stance_detection/750/te-stance_detection_3.txt,yes,./data_source/te-stance_detection/1000/te-stance_detection_1.txt,yes,./data_source/te-stance_detection/1000/te-stance_detection_2.txt,yes,./data_source/te-stance_detection/1000/te-stance_detection_3.txt
te-stance_detection,Calculation,percentage,What is the proportion of entries that express the 'against' stance towards the target ‘abortion’ over all entries in the dataset?,20.00%,./data_source/te-stance_detection/10/te-stance_detection_1.txt,20.00%,./data_source/te-stance_detection/10/te-stance_detection_2.txt,20.00%,./data_source/te-stance_detection/10/te-stance_detection_3.txt,20.00%,./data_source/te-stance_detection/50/te-stance_detection_1.txt,20.00%,./data_source/te-stance_detection/50/te-stance_detection_2.txt,20.00%,./data_source/te-stance_detection/50/te-stance_detection_3.txt,20.00%,./data_source/te-stance_detection/100/te-stance_detection_1.txt,20.00%,./data_source/te-stance_detection/100/te-stance_detection_2.txt,20.00%,./data_source/te-stance_detection/100/te-stance_detection_3.txt,20.40%,./data_source/te-stance_detection/250/te-stance_detection_1.txt,20.40%,./data_source/te-stance_detection/250/te-stance_detection_2.txt,20.40%,./data_source/te-stance_detection100te-stance_detection_3.txt,20.60%,./data_source/te-stance_detection/500/te-stance_detection_1.txt,20.60%,./data_source/te-stance_detection/500/te-stance_detection_2.txt,20.60%,./data_source/te-stance_detection/500/te-stance_detection_3.txt,20.67%,./data_source/te-stance_detection/750/te-stance_detection_1.txt,20.67%,./data_source/te-stance_detection/750/te-stance_detection_2.txt,20.67%,./data_source/te-stance_detection/750/te-stance_detection_3.txt,20.70%,./data_source/te-stance_detection/1000/te-stance_detection_1.txt,20.70%,./data_source/te-stance_detection/1000/te-stance_detection_2.txt,20.70%,./data_source/te-stance_detection/1000/te-stance_detection_3.txt
te-stance_detection,Count,number,Return the number of entries that have the 'none' stance towards the target ‘feminist’.,1,./data_source/te-stance_detection/10/te-stance_detection_1.txt,1,./data_source/te-stance_detection/10/te-stance_detection_2.txt,1,./data_source/te-stance_detection/10/te-stance_detection_3.txt,4,./data_source/te-stance_detection/50/te-stance_detection_1.txt,4,./data_source/te-stance_detection/50/te-stance_detection_2.txt,4,./data_source/te-stance_detection/50/te-stance_detection_3.txt,8,./data_source/te-stance_detection/100/te-stance_detection_1.txt,8,./data_source/te-stance_detection/100/te-stance_detection_2.txt,8,./data_source/te-stance_detection/100/te-stance_detection_3.txt,19,./data_source/te-stance_detection/250/te-stance_detection_1.txt,19,./data_source/te-stance_detection/250/te-stance_detection_2.txt,19,./data_source/te-stance_detection100te-stance_detection_3.txt,37,./data_source/te-stance_detection/500/te-stance_detection_1.txt,37,./data_source/te-stance_detection/500/te-stance_detection_2.txt,37,./data_source/te-stance_detection/500/te-stance_detection_3.txt,55,./data_source/te-stance_detection/750/te-stance_detection_1.txt,55,./data_source/te-stance_detection/750/te-stance_detection_2.txt,55,./data_source/te-stance_detection/750/te-stance_detection_3.txt,74,./data_source/te-stance_detection/1000/te-stance_detection_1.txt,74,./data_source/te-stance_detection/1000/te-stance_detection_2.txt,74,./data_source/te-stance_detection/1000/te-stance_detection_3.txt
te-stance_detection,Existence,yes/no,Does the dataset contain entries with the non-against stance towards the target ‘climate’?,yes,./data_source/te-stance_detection/10/te-stance_detection_1.txt,yes,./data_source/te-stance_detection/10/te-stance_detection_2.txt,yes,./data_source/te-stance_detection/10/te-stance_detection_3.txt,yes,./data_source/te-stance_detection/50/te-stance_detection_1.txt,yes,./data_source/te-stance_detection/50/te-stance_detection_2.txt,yes,./data_source/te-stance_detection/50/te-stance_detection_3.txt,yes,./data_source/te-stance_detection/100/te-stance_detection_1.txt,yes,./data_source/te-stance_detection/100/te-stance_detection_2.txt,yes,./data_source/te-stance_detection/100/te-stance_detection_3.txt,yes,./data_source/te-stance_detection/250/te-stance_detection_1.txt,yes,./data_source/te-stance_detection/250/te-stance_detection_2.txt,yes,./data_source/te-stance_detection100te-stance_detection_3.txt,yes,./data_source/te-stance_detection/500/te-stance_detection_1.txt,yes,./data_source/te-stance_detection/500/te-stance_detection_2.txt,yes,./data_source/te-stance_detection/500/te-stance_detection_3.txt,yes,./data_source/te-stance_detection/750/te-stance_detection_1.txt,yes,./data_source/te-stance_detection/750/te-stance_detection_2.txt,yes,./data_source/te-stance_detection/750/te-stance_detection_3.txt,yes,./data_source/te-stance_detection/1000/te-stance_detection_1.txt,yes,./data_source/te-stance_detection/1000/te-stance_detection_2.txt,yes,./data_source/te-stance_detection/1000/te-stance_detection_3.txt
te-stance_detection,Comparison,yes/no,Is the ratio of instances with against stance to those as favor stance towards the target ‘abortion’ greater than 2:1?,no,./data_source/te-stance_detection/10/te-stance_detection_1.txt,no,./data_source/te-stance_detection/10/te-stance_detection_2.txt,no,./data_source/te-stance_detection/10/te-stance_detection_3.txt,yes,./data_source/te-stance_detection/50/te-stance_detection_1.txt,yes,./data_source/te-stance_detection/50/te-stance_detection_2.txt,yes,./data_source/te-stance_detection/50/te-stance_detection_3.txt,yes,./data_source/te-stance_detection/100/te-stance_detection_1.txt,yes,./data_source/te-stance_detection/100/te-stance_detection_2.txt,yes,./data_source/te-stance_detection/100/te-stance_detection_3.txt,yes,./data_source/te-stance_detection/250/te-stance_detection_1.txt,yes,./data_source/te-stance_detection/250/te-stance_detection_2.txt,yes,./data_source/te-stance_detection100te-stance_detection_3.txt,yes,./data_source/te-stance_detection/500/te-stance_detection_1.txt,yes,./data_source/te-stance_detection/500/te-stance_detection_2.txt,yes,./data_source/te-stance_detection/500/te-stance_detection_3.txt,yes,./data_source/te-stance_detection/750/te-stance_detection_1.txt,yes,./data_source/te-stance_detection/750/te-stance_detection_2.txt,yes,./data_source/te-stance_detection/750/te-stance_detection_3.txt,yes,./data_source/te-stance_detection/1000/te-stance_detection_1.txt,yes,./data_source/te-stance_detection/1000/te-stance_detection_2.txt,yes,./data_source/te-stance_detection/1000/te-stance_detection_3.txt
te-stance_detection,Comparison,yes/no,Is the combined count of 'favor' and 'against' stance entries towards the target ‘feminist’ less than the count of 'none' stance ones?,no,./data_source/te-stance_detection/10/te-stance_detection_1.txt,no,./data_source/te-stance_detection/10/te-stance_detection_2.txt,no,./data_source/te-stance_detection/10/te-stance_detection_3.txt,no,./data_source/te-stance_detection/50/te-stance_detection_1.txt,no,./data_source/te-stance_detection/50/te-stance_detection_2.txt,no,./data_source/te-stance_detection/50/te-stance_detection_3.txt,no,./data_source/te-stance_detection/100/te-stance_detection_1.txt,no,./data_source/te-stance_detection/100/te-stance_detection_2.txt,no,./data_source/te-stance_detection/100/te-stance_detection_3.txt,no,./data_source/te-stance_detection/250/te-stance_detection_1.txt,no,./data_source/te-stance_detection/250/te-stance_detection_2.txt,no,./data_source/te-stance_detection100te-stance_detection_3.txt,no,./data_source/te-stance_detection/500/te-stance_detection_1.txt,no,./data_source/te-stance_detection/500/te-stance_detection_2.txt,no,./data_source/te-stance_detection/500/te-stance_detection_3.txt,no,./data_source/te-stance_detection/750/te-stance_detection_1.txt,no,./data_source/te-stance_detection/750/te-stance_detection_2.txt,no,./data_source/te-stance_detection/750/te-stance_detection_3.txt,no,./data_source/te-stance_detection/1000/te-stance_detection_1.txt,no,./data_source/te-stance_detection/1000/te-stance_detection_2.txt,no,./data_source/te-stance_detection/1000/te-stance_detection_3.txt
te-stance_detection,Calculation,number,Return the total number of 'favor' and 'against' stance entries towards the target ‘climate’.,2,./data_source/te-stance_detection/10/te-stance_detection_1.txt,2,./data_source/te-stance_detection/10/te-stance_detection_2.txt,2,./data_source/te-stance_detection/10/te-stance_detection_3.txt,7,./data_source/te-stance_detection/50/te-stance_detection_1.txt,7,./data_source/te-stance_detection/50/te-stance_detection_2.txt,7,./data_source/te-stance_detection/50/te-stance_detection_3.txt,14,./data_source/te-stance_detection/100/te-stance_detection_1.txt,14,./data_source/te-stance_detection/100/te-stance_detection_2.txt,14,./data_source/te-stance_detection/100/te-stance_detection_3.txt,34,./data_source/te-stance_detection/250/te-stance_detection_1.txt,34,./data_source/te-stance_detection/250/te-stance_detection_2.txt,34,./data_source/te-stance_detection100te-stance_detection_3.txt,67,./data_source/te-stance_detection/500/te-stance_detection_1.txt,67,./data_source/te-stance_detection/500/te-stance_detection_2.txt,67,./data_source/te-stance_detection/500/te-stance_detection_3.txt,100,./data_source/te-stance_detection/750/te-stance_detection_1.txt,100,./data_source/te-stance_detection/750/te-stance_detection_2.txt,100,./data_source/te-stance_detection/750/te-stance_detection_3.txt,133,./data_source/te-stance_detection/1000/te-stance_detection_1.txt,133,./data_source/te-stance_detection/1000/te-stance_detection_2.txt,133,./data_source/te-stance_detection/1000/te-stance_detection_3.txt
te-stance_detection,Calculation,percentage,What is the percentage of entries with the non-favor stance towards the target ‘abortion’ over all entries in the dataset?,90.00%,./data_source/te-stance_detection/10/te-stance_detection_1.txt,90.00%,./data_source/te-stance_detection/10/te-stance_detection_2.txt,90.00%,./data_source/te-stance_detection/10/te-stance_detection_3.txt,92.00%,./data_source/te-stance_detection/50/te-stance_detection_1.txt,92.00%,./data_source/te-stance_detection/50/te-stance_detection_2.txt,92.00%,./data_source/te-stance_detection/50/te-stance_detection_3.txt,93.00%,./data_source/te-stance_detection/100/te-stance_detection_1.txt,93.00%,./data_source/te-stance_detection/100/te-stance_detection_2.txt,93.00%,./data_source/te-stance_detection/100/te-stance_detection_3.txt,92.80%,./data_source/te-stance_detection/250/te-stance_detection_1.txt,92.80%,./data_source/te-stance_detection/250/te-stance_detection_2.txt,92.80%,./data_source/te-stance_detection100te-stance_detection_3.txt,92.80%,./data_source/te-stance_detection/500/te-stance_detection_1.txt,92.80%,./data_source/te-stance_detection/500/te-stance_detection_2.txt,92.80%,./data_source/te-stance_detection/500/te-stance_detection_3.txt,92.93%,./data_source/te-stance_detection/750/te-stance_detection_1.txt,92.93%,./data_source/te-stance_detection/750/te-stance_detection_2.txt,92.93%,./data_source/te-stance_detection/750/te-stance_detection_3.txt,92.90%,./data_source/te-stance_detection/1000/te-stance_detection_1.txt,92.90%,./data_source/te-stance_detection/1000/te-stance_detection_2.txt,92.90%,./data_source/te-stance_detection/1000/te-stance_detection_3.txt
